,name,key,datasetKey,publishingOrgKey,publishingCountry,protocol,basisOfRecord,taxonKey,speciesKey,scientificName,taxonRank,dateIdentified,decimalLongitude,decimalLatitude,year,month,day,eventDate,issues,modified,lastInterpreted,references,geodeticDatum,countryCode,country,verbatimEventDate,collectionCode,gbifID,institutionCode,datasetName,catalogNumber,recordedBy,eventTime,identifier,identificationID,locality,coordinateAccuracy,elevation,elevationAccuracy,depth,depthAccuracy,stateProvince,county,identifiedBy,continent,habitat,samplingProtocol,municipality,occurrenceRemarks
814,Zea mays,932321200,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,17.4195,62.2122,1999,9,11,1999-09-10T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,COUNTRY_DERIVED_FROM_COORDINATES,DEPTH_UNLIKELY",2014-07-10T03:16:51.000+0000,2014-07-31T06:06:26.138+0000,NA,WGS84,SE,Sweden,NA,Artport,932321200,ArtDatabanken,NA,16075951,NA,NA,urn:lsid:artportalen.se:Sighting:16075951,NA,LOMYRA pÃ¥ SLAMTIPPEN,1,-1,0,1,0,VÃ_sternorrland,Medelpad,Stefan GrundstrÃ¶m,NA,NA,NA,NA,NA
839,Zea mays,932375217,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,17.4195,62.2122,1999,9,11,1999-09-10T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,COUNTRY_DERIVED_FROM_COORDINATES,DEPTH_UNLIKELY",2014-07-15T03:19:22.000+0000,2014-07-31T06:09:03.953+0000,NA,WGS84,SE,Sweden,NA,Artport,932375217,ArtDatabanken,NA,16109702,NA,NA,urn:lsid:artportalen.se:Sighting:16109702,NA,LOMYRA pÃ¥ SLAMTIPPEN,1,-1,0,1,0,VÃ_sternorrland,Medelpad,Stefan GrundstrÃ¶m,NA,NA,NA,NA,NA
837,Zea mays,932455469,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,17.4195,62.2122,1999,9,11,1999-09-10T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,COUNTRY_DERIVED_FROM_COORDINATES,DEPTH_UNLIKELY",2014-07-19T03:19:53.000+0000,2014-07-31T06:10:34.379+0000,NA,WGS84,SE,Sweden,NA,Artport,932455469,ArtDatabanken,NA,16138428,NA,NA,urn:lsid:artportalen.se:Sighting:16138428,NA,LOMYRA pÃ¥ SLAMTIPPEN,1,-1,0,1,0,VÃ_sternorrland,Medelpad,Stefan GrundstrÃ¶m,NA,NA,NA,NA,NA
782,Zea mays,849700909,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,16.8843,60.6384,1999,9,12,1999-09-11T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T08:21:24.000+0000,2014-06-05T18:33:17.900+0000,NA,WGS84,SE,Sweden,NA,Artport,849700909,ArtDatabanken,NA,5254230,NA,NA,urn:lsid:artportalen.se:Sighting:5254230,NA,Forsbackatippen,1,-1,0,1,0,GÃ_vleborg,GÃ_strikland,Anders Svenson,NA,NA,NA,NA,NA
843,Zea mays,849631143,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,16.5247,59.3401,1999,9,12,1999-09-11T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-06-30T16:54:39.000+0000,2014-06-05T18:32:16.645+0000,NA,WGS84,SE,Sweden,NA,Artport,849631143,ArtDatabanken,NA,5254231,NA,NA,urn:lsid:artportalen.se:Sighting:5254231,NA,"Eskilstuna soptipp, O om Lilla Nyby",1,-1,0,1,0,SÃ¶dermanland,SÃ¶dermanland,Lennart KarlÃ©n,NA,NA,NA,NA,NA
840,Zea mays,854982649,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,14.9486,58.0061,1999,9,12,1999-09-11T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-04T12:07:47.000+0000,2014-06-05T18:16:40.207+0000,NA,WGS84,SE,Sweden,NA,Artport,854982649,ArtDatabanken,NA,5254232,NA,NA,urn:lsid:artportalen.se:Sighting:5254232,NA,Haga sÃ¶dra huset 400 m SSO,1,-1,0,1,0,JÃ¶nkÃ¶ping,SmÃ¥land,JÃ¶rgen Josefsson,NA,NA,NA,NA,NA
825,Zea mays,854982627,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,14.9915,58.0549,1999,9,12,1999-09-11T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-04T12:07:47.000+0000,2014-06-05T18:16:41.199+0000,NA,WGS84,SE,Sweden,NA,Artport,854982627,ArtDatabanken,NA,5254233,NA,NA,urn:lsid:artportalen.se:Sighting:5254233,NA,Malingskog vÃ_stra huset 450 m NNV,1,-1,0,1,0,JÃ¶nkÃ¶ping,SmÃ¥land,JÃ¶rgen Josefsson,NA,NA,NA,NA,NA
831,Zea mays,849922324,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,17.7681,59.9299,1999,9,15,1999-09-14T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T14:21:22.000+0000,2014-06-05T18:36:02.154+0000,NA,WGS84,SE,Sweden,NA,Artport,849922324,ArtDatabanken,NA,5254234,NA,NA,urn:lsid:artportalen.se:Sighting:5254234,NA,HovgÃ¥rdstippen,1,-1,0,1,0,Uppsala,Uppland,Jan EdelsjÃ¶,NA,NA,NA,NA,NA
842,Zea mays,849923527,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,17.6258,59.5416,1999,9,18,1999-09-17T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T14:21:22.000+0000,2014-06-05T18:36:02.516+0000,NA,WGS84,SE,Sweden,NA,Artport,849923527,ArtDatabanken,NA,5254235,NA,NA,urn:lsid:artportalen.se:Sighting:5254235,NA,HÃ¶gbytorpstippen,1,-1,0,1,0,Stockholm,Uppland,"Jan EdelsjÃ¶, Anders Svenson",NA,NA,NA,NA,NA
797,Zea mays,849689593,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,17.7804,59.9261,1999,9,18,1999-09-17T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T08:05:02.000+0000,2014-06-05T18:33:10.784+0000,NA,WGS84,SE,Sweden,NA,Artport,849689593,ArtDatabanken,NA,5254236,NA,NA,urn:lsid:artportalen.se:Sighting:5254236,NA,HovgÃ¥rdstippen,1,-1,0,1,0,Uppsala,Uppland,Anders Svenson,NA,NA,NA,NA,NA
806,Zea mays,852233147,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,16.4271,57.2362,1999,9,19,1999-09-18T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-02T16:06:03.000+0000,2014-06-05T18:35:46.430+0000,NA,WGS84,SE,Sweden,NA,Artport,852233147,ArtDatabanken,NA,5254237,NA,NA,urn:lsid:artportalen.se:Sighting:5254237,NA,"Oskarshamns soptipp, Storskogen",1,-1,0,1,0,Kalmar,SmÃ¥land,Margareta Edqvist,NA,NA,NA,NA,NA
799,Zea mays,852231152,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,16.4406,57.2496,1999,9,19,1999-09-18T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-02T16:05:57.000+0000,2014-06-05T18:35:43.862+0000,NA,WGS84,SE,Sweden,NA,Artport,852231152,ArtDatabanken,NA,5254238,NA,NA,urn:lsid:artportalen.se:Sighting:5254238,NA,SandÃ¥sa industriomrÃ¥de,1,-1,0,1,0,Kalmar,SmÃ¥land,Margareta Edqvist,NA,NA,NA,NA,NA
807,Zea mays,853509760,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,12.9115,57.6509,1999,9,27,1999-09-26T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-03T13:01:09.000+0000,2014-06-05T18:17:14.578+0000,NA,WGS84,SE,Sweden,NA,Artport,853509760,ArtDatabanken,NA,5254239,NA,NA,urn:lsid:artportalen.se:Sighting:5254239,NA,soptipp 700 m N om DAMMEN,1,-1,0,1,0,VÃ_stra GÃ¶taland,VÃ_stergÃ¶tland,"Flora VÃ_stergÃ¶tland, Leif-eric Aronsson",NA,NA,NA,NA,NA
824,Zea mays,233998300,0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,SE,TAPIR,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,1999,9,27,1999-09-26T22:00:00.000+0000,none,NA,2014-06-05T02:48:20.887+0000,NA,NA,SE,Sweden,NA,S-Vascular,233998300,S,NA,S-N289-1286,"ThorÃ¡n, Lasse",NA,NA,NA,Uppland. Ã–sterÃ¥ker sn. BrÃ_nnbacken. Stor soptipp. i sydost. 27.9.1999. Leg. Lasse ThorÃ¡n 5113,NA,NA,NA,NA,NA,Uppland,NA,NA,EUROPE,NA,NA,NA,NA
888,Zea mays,849630710,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,17.5345,58.9446,1999,10,9,1999-10-08T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-06-30T16:53:55.000+0000,2014-06-05T18:32:15.292+0000,NA,WGS84,SE,Sweden,NA,Artport,849630710,ArtDatabanken,NA,5254240,NA,NA,urn:lsid:artportalen.se:Sighting:5254240,NA,"KorslÃ¶t, sopstationen",1,-1,0,1,0,SÃ¶dermanland,SÃ¶dermanland,Lennart KarlÃ©n,NA,NA,NA,NA,NA
869,Zea mays,233998288,0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,SE,TAPIR,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,1999,10,16,1999-10-15T22:00:00.000+0000,none,NA,2014-06-05T02:48:20.180+0000,NA,NA,SE,Sweden,NA,S-Vascular,233998288,S,NA,S-N05138-2437,"Niordson, Nadja",NA,NA,NA,"99327. SmÃ¥land (G): Ã„lmhults s:n. Ã„lmhults soptipp, Ã¶vre planet, tÃ_ckt avfallsdeponi. RUBIN 4F2a. 1999-10-16. leg. Nadja Niordson",NA,NA,NA,NA,NA,SmÃ¥land (Inre),NA,NA,EUROPE,NA,NA,NA,NA
895,Zea mays,233998301,0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,SE,TAPIR,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,1999,10,16,1999-10-15T22:00:00.000+0000,none,NA,2014-06-05T02:48:20.635+0000,NA,NA,SE,Sweden,NA,S-Vascular,233998301,S,NA,S-N362-32,"Niordson, Nadja",NA,NA,NA,"SmÃ¥land: Ã„lmhults s:n Ã„lmhult, soptippen, Ã¶versta planet avfallsdeponi RUBIN 4D4j 17 37 1999-10-16  leg. Nadja Nlordson 99327",NA,NA,NA,NA,NA,SmÃ¥land (Inre),NA,NA,EUROPE,NA,NA,NA,NA
896,Zea mays,360768,41b59050-0a12-11dd-953d-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,SE,DWC_ARCHIVE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,16.4445,57.2502,1999,10,30,1999-10-29T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,2008-04-06T22:00:00.000+0000,2014-09-04T23:31:41.925+0000,NA,WGS84,SE,Sweden,NA,OHN,360768,OHN,NA,OHN 17047,"RÃƒÂ_hling, Ãƒâ€_ke",NA,OHN:OHN:OHN 17047,NA,"Sm., Oskarshamn fg., KlÃƒÂ_mnavÃƒÂ_gen. Utfyllnadsmark",NA,NA,NA,NA,NA,SmÃƒÂ¥land,Oskarshamn,NA,NA,NA,NA,NA,"Sm., Oskarshamn fg., KlÃƒÂ_mnavÃƒÂ_gen. Utfyllnadsmark"
682,Zea mays,849688517,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,18.3928,59.497,2000,8,12,2000-08-11T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-02T17:43:02.000+0000,2014-06-05T18:33:10.114+0000,NA,WGS84,SE,Sweden,NA,Artport,849688517,ArtDatabanken,NA,5254241,NA,NA,urn:lsid:artportalen.se:Sighting:5254241,NA,"BrÃ_nnbackstippen, Ã…kersberga",1,-1,0,1,0,Stockholm,Uppland,"Anders Svenson, Jan EdelsjÃ¶, Anders Svenson",NA,NA,NA,NA,NA
709,Zea mays,850146947,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,16.5424,59.3428,2000,9,2,2000-09-01T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T15:09:11.000+0000,2014-06-05T18:38:55.714+0000,NA,WGS84,SE,Sweden,NA,Artport,850146947,ArtDatabanken,NA,5254242,NA,NA,urn:lsid:artportalen.se:Sighting:5254242,NA,Eskilstunatippen (L. Nyby),1,-1,0,1,0,SÃ¶dermanland,SÃ¶dermanland,"Jan EdelsjÃ¶, GÃ¶ran Odelvik, Jan EdelsjÃ¶",NA,NA,NA,NA,NA
721,Zea mays,852450995,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,14.6609,57.6384,2000,9,9,2000-09-08T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-02T17:21:35.000+0000,2014-06-05T18:38:37.946+0000,NA,WGS84,SE,Sweden,NA,Artport,852450995,ArtDatabanken,NA,5254243,NA,NA,urn:lsid:artportalen.se:Sighting:5254243,NA,Boda soptipp,1,-1,0,1,0,JÃ¶nkÃ¶ping,SmÃ¥land,Margareta Edqvist,NA,NA,NA,NA,NA
696,Zea mays,850148998,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,17.5723,59.1372,2000,9,16,2000-09-15T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T15:10:47.000+0000,2014-06-05T18:38:58.651+0000,NA,WGS84,SE,Sweden,NA,Artport,850148998,ArtDatabanken,NA,5254547,NA,NA,urn:lsid:artportalen.se:Sighting:5254547,NA,Tvetatippen,1,-1,0,1,0,Stockholm,SÃ¶dermanland,"Jan EdelsjÃ¶, GÃ¶ran Odelvik, Jan EdelsjÃ¶, Joakim Ekman",NA,NA,NA,NA,NA
693,Zea mays,852236144,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,13.9271,56.8644,2000,9,16,2000-09-15T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-02T16:05:59.000+0000,2014-06-05T18:35:48.465+0000,NA,WGS84,SE,Sweden,NA,Artport,852236144,ArtDatabanken,NA,5254548,NA,NA,urn:lsid:artportalen.se:Sighting:5254548,NA,"Ljungby soptipp, Bredemad",1,-1,0,1,0,Kronoberg,SmÃ¥land,Margareta Edqvist,NA,NA,NA,NA,NA
691,Zea mays,233998305,0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,SE,TAPIR,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,2000,9,16,2000-09-15T22:00:00.000+0000,none,NA,2014-06-05T02:48:21.154+0000,NA,NA,SE,Sweden,NA,S-Vascular,233998305,S,NA,S-N501-62,"Odelvik, GÃ¶ran",NA,NA,NA,"SÃ¶dermanland: Tveta sn, c. 3000 m SSV om Tveta kyrka, Tvetatippen, hushÃ¥llsavfall. RUBIN 10I1a 3612.  16.9.2000. No 3781. GÃ¶ran Odelvik.",NA,NA,NA,NA,NA,SÃ¶dermanland,NA,NA,EUROPE,NA,NA,NA,NA
695,Zea mays,233998349,0943f690-fde5-11dd-83f4-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,SE,TAPIR,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,2000,9,17,2000-09-16T22:00:00.000+0000,none,NA,2014-06-05T02:48:20.870+0000,NA,NA,SE,Sweden,NA,S-Vascular,233998349,S,NA,S-N08148-8,"Ekman, Joakim & Ekman, Gabriel",NA,NA,NA,"Uppland: Norrby sn, Salatippen (IsÃ_tra sopstation). Soptipp. 1 ex. RUBIN: 11H 8a 48 11. 17. IX. 2000. Leg. Joakim Ekman & Gabriel Ekman, nr 2000924",NA,NA,NA,NA,NA,Uppland,NA,NA,EUROPE,NA,NA,NA,NA
716,Zea mays,850148505,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,18.3928,59.497,2000,9,24,2000-09-23T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T15:10:47.000+0000,2014-06-05T18:38:58.644+0000,NA,WGS84,SE,Sweden,NA,Artport,850148505,ArtDatabanken,NA,5254549,NA,NA,urn:lsid:artportalen.se:Sighting:5254549,NA,BrÃ_nnbackstippen,1,-1,0,1,0,Stockholm,Uppland,"Jan EdelsjÃ¶, Joakim Ekman",NA,NA,NA,NA,NA
708,Zea mays,850148630,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,18.3568,59.3477,2000,9,29,2000-09-28T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T15:10:47.000+0000,2014-06-05T18:38:56.432+0000,NA,WGS84,SE,Sweden,NA,Artport,850148630,ArtDatabanken,NA,5254550,NA,NA,urn:lsid:artportalen.se:Sighting:5254550,NA,Kovikstippen,1,-1,0,1,0,Stockholm,Uppland,Jan EdelsjÃ¶,NA,NA,NA,NA,NA
690,Zea mays,849701564,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,16.5424,59.3428,2000,9,30,2000-09-29T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T08:21:24.000+0000,2014-06-05T18:33:19.291+0000,NA,WGS84,SE,Sweden,NA,Artport,849701564,ArtDatabanken,NA,5254551,NA,NA,urn:lsid:artportalen.se:Sighting:5254551,NA,"Eskilstunatippen, Lilla Nyby",1,-1,0,1,0,SÃ¶dermanland,SÃ¶dermanland,"Anders Svenson, Mora Aronsson, Jan EdelsjÃ¶, Anders Svenson",NA,NA,NA,NA,NA
719,Zea mays,853882437,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,11.8121,57.6955,2000,9,30,2000-09-29T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-03T14:31:06.000+0000,2014-06-05T18:27:44.539+0000,NA,WGS84,SE,Sweden,NA,Artport,853882437,ArtDatabanken,NA,5254552,NA,NA,urn:lsid:artportalen.se:Sighting:5254552,NA,utfyllnad SO om HÃ„STHOLMEN,1,-1,0,1,0,VÃ_stra GÃ¶taland,VÃ_stergÃ¶tland,"Flora VÃ_stergÃ¶tland, Erik Ljungstrand",NA,NA,NA,NA,NA
748,Zea mays,849700976,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,16.9899,58.7137,2000,10,28,2000-10-27T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T08:21:23.000+0000,2014-06-05T18:33:19.495+0000,NA,WGS84,SE,Sweden,NA,Artport,849700976,ArtDatabanken,NA,5254553,NA,NA,urn:lsid:artportalen.se:Sighting:5254553,NA,"BjÃ¶rshulttippen, NykÃ¶ping.",1,-1,0,1,0,SÃ¶dermanland,SÃ¶dermanland,"Anders Svenson, Jan EdelsjÃ¶, Anders Svenson",NA,NA,NA,NA,NA
649,Zea mays,852608752,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,15.0204,56.4996,2001,7,24,2001-07-23T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-02T18:04:54.000+0000,2014-06-05T17:28:38.011+0000,NA,WGS84,SE,Sweden,NA,Artport,852608752,ArtDatabanken,NA,5254554,NA,NA,urn:lsid:artportalen.se:Sighting:5254554,NA,"ElsemÃ¥latippen, Tingsryd",1,-1,0,1,0,Kronoberg,SmÃ¥land,Anders Svenson,NA,NA,NA,NA,NA
651,Zea mays,849689369,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,17.1333,59.6658,2001,8,12,2001-08-11T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T08:05:02.000+0000,2014-06-05T18:33:11.337+0000,NA,WGS84,SE,Sweden,NA,Artport,849689369,ArtDatabanken,NA,5254555,NA,NA,urn:lsid:artportalen.se:Sighting:5254555,NA,Annelundstippen,1,-1,0,1,0,Uppsala,Uppland,"Anders Svenson, Jan EdelsjÃ¶, Anders Svenson",NA,NA,NA,NA,NA
656,Zea mays,850180386,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,17.7901,59.3849,2001,8,25,2001-08-24T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T15:20:43.000+0000,2014-06-05T18:39:26.860+0000,NA,WGS84,SE,Sweden,NA,Artport,850180386,ArtDatabanken,NA,5254556,NA,NA,urn:lsid:artportalen.se:Sighting:5254556,NA,LÃ¶vstatippen,1,-1,0,1,0,Stockholm,Uppland,Jan EdelsjÃ¶,NA,NA,NA,NA,NA
652,Zea mays,850181039,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,17.9482,59.365,2001,8,26,2001-08-25T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-01T15:20:42.000+0000,2014-06-05T18:39:26.443+0000,NA,WGS84,SE,Sweden,NA,Artport,850181039,ArtDatabanken,NA,5254557,NA,NA,urn:lsid:artportalen.se:Sighting:5254557,NA,MariehÃ_ll Ã– om Solvalla koloniomrÃ¥de,1,-1,0,1,0,Stockholm,Uppland,Jan EdelsjÃ¶,NA,NA,NA,NA,NA
653,Zea mays,852589529,38b4c89f-584c-41bb-bd8f-cd1def33e92f,b8323864-602a-4a7d-9127-bb903054e97d,SE,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,18.0867,59.3572,2001,8,30,2001-08-29T22:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,DEPTH_UNLIKELY",2013-07-02T17:51:37.000+0000,2014-06-05T17:27:34.905+0000,NA,WGS84,SE,Sweden,NA,Artport,852589529,ArtDatabanken,NA,5254558,NA,NA,urn:lsid:artportalen.se:Sighting:5254558,NA,"VÃ_rtagasverket, 300 m N korsningen FiskartorpsvÃ_gen/GasverksvÃ_gen",1,-1,0,1,0,Stockholm,Uppland,"Joakim Ekman, Gabriel Ekman",NA,NA,NA,NA,NA
